Kit ID,Borough,Zipcode,Date Collected,Date Received,Lead First_Draw (mg/L),Lead 1-2 Minute Flush (mg/L),Lead 5 Minute Flush (mg/L),Copper First Draw (mg/L),Copper 1-2 Minute Flush (mg/L),Copper 5 minute Flush (mg/L)
17237074,NEW YORK,10017,02/17/2017,02/27/2017,0,0,,0.15,0.144,
17237970,BROOKLYN,11209,02/17/2017,02/21/2017,0,0.001,,0.272,0.353,
17338929,BROOKLYN,11215,02/17/2017,02/21/2017,0.014,0.281,0.004,0.252,0.046,0.027
17237328,NEW YORK,10013,02/17/2017,02/27/2017,0,0,,0.24,0.101,
17236856,BROOKLYN,11216,02/17/2017,02/27/2017,0,0,,0.141,0.092,
17237538,BROOKLYN,11237,02/17/2017,02/21/2017,0.002,0,,0.105,0.008,
17237680,LONG ISLAND CITY,11101,02/18/2017,02/24/2017,0,0,,0.299,0.265,
17238842,BROOKLYN,11229,02/18/2017,02/27/2017,0.001,0,,0.177,0.02,
17238960,ASTORIA,11106,02/18/2017,02/27/2017,0,0,,0.159,0.126,
17238332,BAYSIDE,11360,02/18/2017,02/23/2017,0,0,,0.084,0.06,
17238209,NEW YORK,10034,02/18/2017,02/27/2017,0,0,,0.178,0.018,
17238399,BROOKLYN,11237,02/18/2017,02/23/2017,0,0,,0.167,0.012,
16236276,BROOKLYN,11222,02/18/2017,02/27/2017,0,0,,0.152,0.025,
17238939,JACKSON HEIGHTS,11372,02/18/2017,02/23/2017,0.004,0,,0.208,0.27,
17237996,NEW YORK,10009,02/18/2017,02/23/2017,0,0,,0.154,0.015,
17237975,BROOKLYN,11209,02/18/2017,02/27/2017,0,0,,0.12,0.041,
17238144,BROOKLYN,11228,02/19/2017,02/24/2017,0,0,,0.28,0.038,
17238249,NEW YORK,10001,02/19/2017,02/23/2017,0,0,,0.068,0.048,
17237984,NEW YORK,10025,02/19/2017,02/27/2017,0,0,,0.104,0.053,
17239026,NEW YORK,10037,02/19/2017,02/23/2017,0.001,0,,0.161,0.037,
17238160,BROOKLYN,11206,02/19/2017,03/01/2017,0,0,,0.265,0.017,
17238380,NEW YORK,10034,02/19/2017,03/03/2017,0,0,,0.136,0.024,
17237833,NEW YORK,10027,02/19/2017,03/03/2017,0,0,,0.215,0.021,
17238355,NEW YORK,10009,02/19/2017,02/27/2017,0.001,0,,0.135,0.042,
17238087,ASTORIA,11106,02/19/2017,02/27/2017,0,0,,0.153,0.1,
16232565,BROOKLYN,11218,02/19/2017,02/27/2017,0,0,,0.136,0.055,
17238480,BROOKLYN,11214,02/20/2017,02/23/2017,0.002,0,,0.152,0.076,
17238863,ELMHURST,11373,02/20/2017,02/24/2017,0,0,,0.082,0.025,
17238467,NEW YORK,10034,02/20/2017,02/24/2017,0,0,,0.092,0.085,
17237795,BROOKLYN,11226,02/20/2017,02/27/2017,0.002,0.001,,0.205,0.018,
17238184,BRONX,10462,02/20/2017,03/01/2017,0.003,0.002,,0.258,0.025,
17237964,NEW YORK,10034,02/20/2017,02/23/2017,0,0,,0.074,0.024,
17237373,NEW YORK,10025,02/20/2017,02/27/2017,0,0,,0.194,0.026,
17238158,BRONX,10471,02/20/2017,02/27/2017,0,0,,0.043,0.013,
16226689,BROOKLYN,11226,02/20/2017,02/24/2017,0,0,,0.175,0.085,
17236921,NEW YORK,10128,02/20/2017,02/23/2017,0.001,0,,0.162,0.028,
17238165,NEW YORK,10026,02/20/2017,02/27/2017,0,0,,0.102,0.007,
17238266,NEW YORK,10024,02/20/2017,02/27/2017,0,0,,0.261,0.071,
17237423,NEW YORK,10022,02/20/2017,02/23/2017,0,0,,0.27,0.048,
16233103,WOODSIDE,11377,02/20/2017,02/27/2017,0.001,0,,0.212,0.191,
17237974,BROOKLYN,11214,02/20/2017,02/24/2017,0.001,0,,0.175,0.141,
17238501,WHITESTONE,11357,02/20/2017,03/01/2017,0.003,0,,0.376,0.142,
17238279,BROOKLYN,11221,02/20/2017,02/27/2017,0,0,,0.086,0.03,
17237938,BROOKLYN,11226,02/20/2017,02/27/2017,0,0,,0.071,0.012,
17238294,NEW YORK,10025,02/20/2017,02/27/2017,0,0,,0.107,0.061,
17238999,NEW YORK,10023,02/20/2017,02/27/2017,0,0,,0.087,0.025,
17238495,NEW YORK,10024,02/21/2017,03/02/2017,0.001,0,,0.159,0.038,
17237264,BROOKLYN,11238,02/21/2017,02/23/2017,0,0,,0.07,0.01,
17238460,NEW YORK,10034,02/21/2017,03/01/2017,0.001,0,,0.134,0.024,
17237564,NEW YORK,10035,02/21/2017,02/27/2017,0,0,,0.18,0.169,
17238920,FOREST HILLS,11375,02/21/2017,02/27/2017,0,0,,0.044,0.055,
17239003,LONG ISLAND CITY,11101,02/21/2017,02/24/2017,0,0,,0.217,0.268,
17237388,BROOKLYN,11216,02/21/2017,02/27/2017,0.003,0.002,,0.395,0.031,
17239020,BROOKLYN,11234,02/21/2017,02/24/2017,0,0,,0.138,0.029,
16234930,BRONX,10470,02/21/2017,03/01/2017,0,0,,0.261,0.031,
16236803,EAST ELMHURST,11370,02/21/2017,02/27/2017,0,0,,0.151,0.108,
17238360,BROOKLYN,11213,02/21/2017,03/01/2017,0,0,,0.303,0.207,
17237863,BROOKLYN,11209,02/21/2017,02/24/2017,0.021,0.011,,0.253,0.077,
17238846,NEW YORK,10034,02/21/2017,02/27/2017,0,0,,0.1,0.012,
17238968,BROOKLYN,11249,02/21/2017,02/27/2017,0,0,,0.14,0.023,
17237508,NEW YORK,10012,02/22/2017,02/27/2017,0.005,0,,0.114,0.044,
17237181,BROOKLYN,11231,02/22/2017,02/24/2017,0,0,,0.017,0.02,
17238977,HOLLIS,11423,02/22/2017,02/27/2017,0,0,,0.217,0.125,
17238375,NEW YORK,10034,02/22/2017,02/27/2017,0,0,,0.105,0.038,
16236719,NEW YORK,10037,02/22/2017,02/24/2017,0,0,,0.056,0.019,
17239040,NEW YORK,10025,02/22/2017,02/27/2017,0,0,,0.172,0.08,
17238455,NEW YORK,10034,02/22/2017,03/01/2017,0,0,,0.163,0.017,
17238373,NEW YORK,10032,02/22/2017,02/24/2017,0,0,,0.132,0.013,
17237907,NEW YORK,10011,02/22/2017,02/27/2017,0,0,,0.136,0.091,
17237945,BROOKLYN,11229,02/22/2017,02/24/2017,0.024,0,,0.124,0.011,
17238852,LONG ISLAND CITY,11101,02/22/2017,02/27/2017,0,0,,0.171,0.019,
17237661,BROOKLYN,11220,02/22/2017,03/02/2017,0,0,,0.127,0.009,
17238942,NEW YORK,10025,02/22/2017,02/27/2017,0,0,,0.221,0.036,
17238403,BROOKLYN,11217,02/22/2017,02/24/2017,0.002,0,,0.17,0.01,
17237500,BROOKLYN,11230,02/22/2017,02/24/2017,0,0.002,,0.041,0.06,
17237219,BRONX,10457,02/22/2017,03/03/2017,0,0,,0.243,0.058,
15223491,BROOKLYN,11218,02/22/2017,02/27/2017,0.002,0.001,,0.154,0.07,
17238091,BROOKLYN,11238,02/22/2017,03/01/2017,0.01,0.002,,0.147,0.015,
17239038,NEW YORK,10128,02/22/2017,02/24/2017,0,0,,0.24,0.024,
17238405,NEW YORK,10034,02/22/2017,03/07/2017,0,0.002,,0.096,0.175,
17238393,NEW YORK,10013,02/22/2017,02/27/2017,0,0,,0.152,0.121,
17239048,NEW YORK,10007,02/22/2017,02/27/2017,0.005,0.006,,1.13,0.864,
17237532,BROOKLYN,11208,02/22/2017,02/27/2017,0,0,,0.252,0.016,
17237157,NEW YORK,10024,02/22/2017,03/02/2017,0,0,,0.081,0.026,
17239088,COLLEGE POINT,11356,02/23/2017,02/27/2017,0.001,0.003,,0.175,0.021,
17237524,BROOKLYN,11209,02/23/2017,03/03/2017,0,0,,0.09,0.021,
17237396,BROOKLYN,11201,02/23/2017,03/02/2017,0.002,0,,0.125,0.031,
17237550,BROOKLYN,11221,02/23/2017,02/27/2017,0.004,0.007,,0.405,0.037,
17239109,MIDDLE VILLAGE,11379,02/23/2017,03/01/2017,0,0,,0.291,0.022,
16233887,NEW YORK,10012,02/23/2017,02/27/2017,0,0,,0.155,0.055,
17239106,JAMAICA,11435,02/23/2017,03/01/2017,0,0,,0.043,0.008,
16229395,BROOKLYN,11218,02/23/2017,03/06/2017,0,0,,0.182,0.031,
17236935,Bronx,10467,02/23/2017,02/27/2017,0,0,,0.011,0.016,
16226372,BROOKLYN,11225,02/23/2017,03/02/2017,0,0,,0.07,0.02,
16234256,FLUSHING,11358,02/23/2017,02/27/2017,0,0.001,,0.145,0.14,
17239070,BRONX,10458,02/24/2017,02/27/2017,0,0,,0.051,0.021,
17237977,FOREST HILLS,11375,02/24/2017,02/27/2017,0,0,,0.167,0.126,
17238875,NEW YORK,10034,02/24/2017,03/06/2017,0,0,,0.09,0.011,
17238991,NEW YORK,10028,02/24/2017,02/27/2017,0,0,,0.231,0.095,
17239089,NEW YORK,10003,02/24/2017,02/27/2017,0,0,,0.18,0.107,
17237919,BROOKLYN,11204,02/24/2017,03/06/2017,0.002,0.001,,0.106,0.025,
17239093,BROOKLYN,11231,02/24/2017,02/27/2017,0,0,,0.201,0.078,
17238162,NEW YORK,10034,02/24/2017,03/07/2017,0,0,,0.046,0.019,
17239012,NEW YORK,10009,02/24/2017,03/01/2017,0,0,,0.222,0.04,
17238342,BROOKLYN,11238,02/24/2017,03/01/2017,0,0,,0.025,0.031,
17239013,BRONX,10461,02/24/2017,03/01/2017,0,0,,0.17,0.111,
17239092,FLUSHING,11354,02/24/2017,02/27/2017,0,0,,0.056,0.024,
17238502,NEW YORK,10040,02/24/2017,02/27/2017,0,0,,0.132,0.048,
17239200,BRONX,10475,02/24/2017,03/01/2017,0.002,0,,0.086,0.02,
17237269,BROOKLYN,11221,02/24/2017,02/27/2017,0.004,0.004,,0.383,0.052,
16236038,NEW YORK,10023,02/24/2017,02/27/2017,0,0,,0.087,0.069,
16230227,BROOKLYN,11238,02/24/2017,03/09/2017,0,0,,0.223,0.204,
17237846,NEW YORK,10024,02/24/2017,03/02/2017,0,0,,0.162,0.024,
17237434,STATEN ISLAND,10308,02/25/2017,02/27/2017,0,0,,0.144,0.031,
17237759,NEW YORK,10044,02/25/2017,03/01/2017,0,0,,0.162,0.074,
17239011,BROOKLYN,11234,02/25/2017,03/03/2017,0,0,,0.198,0.039,
17237162,BROOKLYN,11215,02/25/2017,03/03/2017,0.006,0.007,,0.107,0.017,
17239161,BROOKLYN,11209,02/25/2017,03/01/2017,0,0,,0.352,0.03,
17237850,BROOKLYN,11201,02/25/2017,03/03/2017,0,0,,0.054,0.037,
17237268,BRONX,10461,02/25/2017,03/01/2017,0.003,0.002,,0.121,0.011,
17237627,BROOKLYN,11215,02/25/2017,03/01/2017,0,0,,0.211,0.087,
16235294,NEW YORK,10024,02/25/2017,03/01/2017,0.002,0,,0.147,0.028,
17237866,BROOKLYN,11228,02/25/2017,03/01/2017,0,0,,0.146,0.043,
17237322,FOREST HILLS,11375,02/25/2017,02/27/2017,0,0,,0.097,0.03,
16227692,NEW YORK,10280,02/25/2017,03/06/2017,0,0,,0.061,0.009,
17239135,NEW YORK,10016,02/25/2017,03/06/2017,0,0,,0.105,0.055,
17238943,ASTORIA,11105,02/25/2017,03/01/2017,0,0,,0.095,0.013,
16230960,ASTORIA,11106,02/26/2017,03/09/2017,0,0,,0.025,0.031,
16235687,BROOKLYN,11222,02/26/2017,03/01/2017,0,0,,0.232,0.143,
17239151,BROOKLYN,11226,02/26/2017,03/03/2017,0,0,,0.043,0.061,
17239132,NEW YORK,10001,02/26/2017,03/01/2017,0,0,,0.093,0.059,
17238383,BRONX,10463,02/26/2017,03/10/2017,0.003,0.002,,0.218,0.174,
17238876,BROOKLYN,11217,02/26/2017,03/01/2017,0,0,,0.075,0.023,
17238884,NEW YORK,10033,02/26/2017,03/06/2017,0,0,,0.148,0.03,
17239184,BROOKLYN,11225,02/26/2017,03/06/2017,0.007,0.004,,0.405,0.021,
17238185,NEW YORK,10025,02/26/2017,03/03/2017,0.001,0,,0.13,0.038,
16228052,BROOKLYN,11214,02/26/2017,03/07/2017,0.002,0.004,,0.138,0.017,
17238401,BROOKLYN,11238,02/26/2017,03/01/2017,0,0,,0.061,0.037,
17239069,NEW YORK,10032,02/26/2017,03/01/2017,0,0,,0.061,0.005,
17239076,BROOKLYN,11201,02/26/2017,03/02/2017,0,0,,0.102,0.024,
17237882,NEW YORK,10019,02/26/2017,03/01/2017,0,0,,0.018,0.021,
16232971,LONG ISLAND CITY,11101,02/26/2017,03/02/2017,0,0,,0.197,0.067,
17237921,NEW YORK,10044,02/26/2017,03/03/2017,0,0,,0.26,0.152,
17239107,NEW YORK,10044,02/26/2017,03/01/2017,0,0,,0.219,0.147,
17238989,NEW YORK,10025,02/26/2017,03/02/2017,0.001,0,,0.148,0.011,
17238276,NEW YORK,10027,02/26/2017,03/06/2017,0,0,,0.074,0.026,
16233292,NEW YORK,10034,02/26/2017,03/01/2017,0,0,,0.148,0.012,
17239014,BROOKLYN,11226,02/26/2017,03/01/2017,0,0,,0.057,0.018,
17238120,NEW YORK,10022,02/26/2017,03/02/2017,0,0,,0.087,0.031,
17239091,NEW YORK,10009,02/26/2017,03/02/2017,0,0,,0.254,0.017,
17237552,NEW YORK,10011,02/26/2017,03/03/2017,0,0,,0.02,0.006,
17239117,NEW YORK,10023,02/26/2017,03/01/2017,0,0,,0.029,0.01,
17239155,NEW YORK,10016,02/26/2017,03/01/2017,0,0,,0.089,0.032,
17238507,NEW YORK,10013,02/26/2017,03/02/2017,0.002,0,,0.226,0.076,
17238117,BROOKLYN,11231,02/26/2017,03/03/2017,0,0,,0.273,0.033,
17238186,NEW YORK,10002,02/26/2017,03/02/2017,0,0,,0.049,0.022,
17239097,BRONX,10460,02/26/2017,03/01/2017,0,0,,0.06,0.016,
17239196,BROOKLYN,11217,02/27/2017,03/07/2017,0,0,,0.284,0.191,
17238866,RIDGEWOOD,11385,02/27/2017,03/02/2017,0,0,,0.06,0.029,
17239221,WHITESTONE,11357,02/27/2017,03/01/2017,0,0,,0.166,0.142,
17238488,STATEN ISLAND,10306,02/27/2017,03/02/2017,0.022,0.001,,0.129,0.015,
17239162,BROOKLYN,11231,02/27/2017,03/06/2017,0,0,,0.092,0.044,
17239160,NEW YORK,10011,02/27/2017,03/01/2017,0,0,,0.136,0.117,
17239124,BROOKLYN,11222,02/27/2017,03/03/2017,0.001,0,,0.196,0.016,
17237982,BROOKLYN,11209,02/27/2017,03/06/2017,0.004,0.016,,0.145,0.017,
17239039,NEW YORK,10024,02/27/2017,03/02/2017,0.011,0,,0.51,0.044,
17239067,NEW YORK,10016,02/27/2017,03/01/2017,0,0,,0.072,0.03,
17237542,BROOKLYN,11225,02/27/2017,03/03/2017,0,0,,0.113,0.023,
17239139,NEW YORK,10065,02/27/2017,03/01/2017,0,0,,0.091,0.031,
17238462,NEW YORK,10009,02/27/2017,03/02/2017,0,0,,0.091,0.009,
17239195,NEW YORK,10162,02/27/2017,03/01/2017,0,0,,0.127,0.114,
17238871,FOREST HILLS,11375,02/27/2017,03/02/2017,0.003,0,,0.095,0.035,
17239213,MASPETH,11378,02/27/2017,03/09/2017,0.001,0,,0.237,0.022,
17237989,NEW YORK,10024,02/27/2017,03/02/2017,0,0,,0.063,0.025,
16230455,BROOKLYN,11225,02/27/2017,03/03/2017,0.001,0,,0.064,0.013,
16229148,BROOKLYN,11215,02/27/2017,03/01/2017,0.005,0.002,,0.195,0.05,
17238048,NEW YORK,10021,02/27/2017,03/01/2017,0,0,,0.103,0.034,
16236747,BRONX,10463,02/27/2017,03/02/2017,0.003,0.004,,0.163,0.019,
17239209,SUNNYSIDE,11104,02/27/2017,03/03/2017,0.001,0,,0.166,0.032,
17239137,BROOKLYN,11216,02/28/2017,03/06/2017,0,0,,0.271,0.039,
17239247,MIDDLE VILLAGE,11379,02/28/2017,03/03/2017,0,0.002,,0.021,0.179,
17239249,NEW YORK,10021,02/28/2017,03/02/2017,0,0,,0.118,0.034,
17239212,BROOKLYN,11205,02/28/2017,03/02/2017,0,0,,0.17,0.07,
17239068,NEW YORK,10024,02/28/2017,03/06/2017,0,0,,0.069,0.053,
17239175,NEW YORK,10032,02/28/2017,03/06/2017,0,0,,0.1,0.009,
17239233,BAYSIDE,11361,02/28/2017,03/02/2017,0,0,,0.149,0.031,
17238976,NEW YORK,10033,02/28/2017,03/09/2017,0,0,,0.131,0.035,
17237616,BROOKLYN,11215,02/28/2017,03/06/2017,0,0,,0.065,0.032,
17238503,NEW YORK,10032,02/28/2017,03/02/2017,0,0,,0.121,0.022,
17239165,NEW YORK,10014,02/28/2017,03/02/2017,0.018,0.003,,0.148,0.044,
17239016,BRONX,10462,02/28/2017,03/10/2017,0,0,,0.003,0.015,
17239080,NEW YORK,10026,02/28/2017,03/03/2017,0,0,,0.146,0.138,
17239186,BROOKLYN,11238,02/28/2017,03/02/2017,0,0,,0.161,0.111,
17238037,NEW YORK,10023,02/28/2017,03/02/2017,0,0,,0.034,0.011,
17237709,BROOKLYN,11215,03/01/2017,03/03/2017,0.002,0.006,,0.172,0.018,
17238430,NEW YORK,10033,03/01/2017,03/06/2017,0,0,,0.093,0.013,
17239231,BRONX,10463,03/01/2017,03/10/2017,0,0,,0.181,0.027,
17239279,BROOKLYN,11222,03/01/2017,03/03/2017,0,0,,0.235,0.018,
17239290,STATEN ISLAND,10306,03/01/2017,03/06/2017,0,0,,0.189,0.105,
17239227,BROOKLYN,11226,03/01/2017,03/06/2017,0,0,,0.157,0.02,
17239217,BROOKLYN,11221,03/01/2017,03/06/2017,0,0,,0.277,0.2,
16236633,NEW YORK,10017,03/01/2017,03/03/2017,0.155,0.004,,1.351,0.059,
17238252,BROOKLYN,11214,03/01/2017,03/09/2017,0.002,0,,0.01,0.007,
17237741,REGO PARK,11374,03/01/2017,03/06/2017,0,0,,0.217,0.074,
17239222,NEW YORK,10022,03/01/2017,03/03/2017,0,0,,0.075,0.011,
17239021,BROOKLYN,11221,03/01/2017,03/02/2017,0.001,0.004,,1.075,0.778,
17238856,FAR ROCKAWAY,11691,03/01/2017,03/03/2017,0,0,,0.081,0.046,
17239228,NEW YORK,10003,03/01/2017,03/06/2017,0.003,0.002,,0.112,0.102,
17237528,NEW YORK,10003,03/01/2017,03/06/2017,0,0,,0.099,0.014,
17238466,STATEN ISLAND,10314,03/01/2017,03/06/2017,0,0,,0.039,0.113,
17239289,BROOKLYN,11231,03/01/2017,03/09/2017,0.002,0.003,,0.157,0.018,
17239336,WOODSIDE,11377,03/01/2017,03/06/2017,0.001,0,,0.081,0.011,
17239140,BROOKLYN,11214,03/01/2017,03/06/2017,0.001,0,,0.149,0.082,
16236554,BROOKLYN,11222,03/02/2017,03/06/2017,0,0,,0.216,0.034,
17238949,WOODSIDE,11377,03/02/2017,03/06/2017,0,0,,0.186,0.083,
17239157,WHITESTONE,11357,03/02/2017,03/06/2017,0,0,,0.204,0.186,
17239108,BROOKLYN,11215,03/02/2017,03/06/2017,0,0,,0.28,0.081,
17239159,BRONX,10468,03/02/2017,03/06/2017,0.001,0,,0.07,0.01,
17239169,RIDGEWOOD,11385,03/02/2017,03/06/2017,0,0,,0.135,0.031,
17239259,BROOKLYN,11217,03/02/2017,03/06/2017,0,0,,0.115,0.146,
17239144,ELMHURST,11373,03/02/2017,03/06/2017,0,0,,0.075,0.038,
17239333,BROOKLYN,11211,03/02/2017,03/06/2017,0,0,,0.264,0.097,
17238131,NEW YORK,10040,03/02/2017,03/06/2017,0,0,,0.1,0.045,
17239283,BROOKLYN,11219,03/02/2017,03/06/2017,0,0,,0.317,0.029,
17238214,NEW YORK,10013,03/02/2017,03/09/2017,0,0,,0.219,0.043,
17239112,NEW YORK,10044,03/02/2017,03/06/2017,0,0,,0.101,0.023,
17239306,NEW YORK,10280,03/02/2017,03/06/2017,0,0,,0.056,0.035,
17238217,ASTORIA,11103,03/02/2017,03/10/2017,0,0,,0.124,0.051,
17239338,NEW YORK,10029,03/02/2017,03/09/2017,0,0,,0.005,0.004,
17239060,BROOKLYN,11218,03/03/2017,03/09/2017,0,0,,0.123,0.018,
16229788,NEW YORK,10023,03/03/2017,03/09/2017,0,0,,0.113,0.043,
17239356,STATEN ISLAND,10305,03/03/2017,03/06/2017,0,0,,0.153,0.059,
17239319,NEW YORK,10019,03/03/2017,03/06/2017,0.002,0,,0.209,0.007,
17239296,FLUSHING,11367,03/03/2017,03/06/2017,0.004,0,,0.228,0.047,
17237837,BROOKLYN,11216,03/03/2017,03/06/2017,0,0,,0.136,0.014,
17239077,NEW YORK,10040,03/03/2017,03/07/2017,0,0,,0.067,0.01,
17238208,NEW YORK,10002,03/03/2017,03/15/2017,0.002,0,,0.061,0.022,
17239005,BROOKLYN,11215,03/03/2017,03/07/2017,0,0,,0.389,0.059,
17239326,NEW YORK,10044,03/03/2017,03/06/2017,0,0,,0.071,0.014,
16234703,BROOKLYN,11238,03/03/2017,03/10/2017,0,0,,0.131,0.027,
16236238,NEW YORK,10003,03/03/2017,03/10/2017,0.004,0.001,,0.168,0.125,
16236804,FLUSHING,11354,03/03/2017,03/09/2017,0,0,,0.063,0.03,
17239105,JAMAICA,11435,03/03/2017,03/09/2017,0.009,0,,0.167,0.013,
16225687,New York,10025,03/03/2017,03/09/2017,0,0,,0.18,0.147,
17236961,RIDGEWOOD,11385,03/03/2017,03/09/2017,0,0,,0.126,0.016,
17239241,LONG ISLAND CITY,11101,03/04/2017,03/09/2017,0,0,,0.275,0.148,
17239148,BRONX,10467,03/04/2017,03/09/2017,0.004,0.003,,0.155,0.014,
17239412,BROOKLYN,11201,03/04/2017,03/09/2017,0,0,,0.221,0.16,
17239189,BROOKLYN,11219,03/04/2017,03/15/2017,0,0,,0.012,0.016,
17239188,NEW YORK,10034,03/04/2017,03/06/2017,0,0,,0.114,0.014,
17239416,NEW YORK,10031,03/04/2017,03/07/2017,0,0,,0.125,0.011,
17239339,NEW YORK,10128,03/04/2017,03/09/2017,0.001,0,,0.087,0.015,
17239224,ASTORIA,11105,03/04/2017,03/09/2017,0,0,,0.045,0.014,
17237021,BROOKLYN,11216,03/04/2017,03/07/2017,0.016,0.002,,0.195,0.024,
17239430,JAMAICA,11432,03/04/2017,03/15/2017,0,0,,0.048,0.017,
17239199,BROOKLYN,11226,03/04/2017,03/09/2017,0,0,,0.076,0.011,
17239418,BROOKLYN,11221,03/04/2017,03/15/2017,0,0,,0.1,0.01,
16236186,BROOKLYN,11204,03/05/2017,03/09/2017,0,0,,0.062,0.043,
17238453,BROOKLYN,11205,03/05/2017,03/09/2017,0,0,,0.091,0.063,
17238205,NEW YORK,10032,03/05/2017,03/15/2017,0,0,,0.149,0.055,
17239234,BROOKLYN,11215,03/05/2017,03/15/2017,0,0,,0.061,0.019,
17239509,BROOKLYN,11229,03/05/2017,03/09/2017,0,0,,0.132,0.011,
16229860,BROOKLYN,11222,03/05/2017,03/15/2017,0,0,,0.06,0.014,
17237605,ASTORIA,11105,03/05/2017,03/15/2017,0.003,0.005,,0.225,0.149,
17239415,MIDDLE VILLAGE,11379,03/05/2017,03/10/2017,0,0,,0.175,0.048,
17236990,NEW YORK,10002,03/05/2017,03/09/2017,0,0,,0.17,0.043,
17239292,NEW YORK,10030,03/05/2017,03/15/2017,0,0,,0.118,0.048,
17239235,BROOKLYN,11207,03/05/2017,03/09/2017,0.004,0.004,,0.274,0.02,
17239456,BROOKLYN,11221,03/05/2017,03/09/2017,0,0,,0.244,0.021,
16230748,NEW YORK,10014,03/05/2017,03/09/2017,0,0,,0.051,0.104,
17239081,NEW YORK,10128,03/05/2017,03/09/2017,0.004,0,,0.122,0.02,
17237615,BROOKLYN,11214,03/05/2017,03/09/2017,0,0,,0.16,0.151,
17237900,NEW YORK,10011,03/05/2017,03/15/2017,0.001,0,,0.188,0.078,
17239354,BROOKLYN,11215,03/05/2017,03/10/2017,0,0,,0.159,0.097,
17239386,NEW YORK,10038,03/05/2017,03/15/2017,0,0,,0.166,0.036,
17239240,NEW YORK,10038,03/05/2017,03/15/2017,0,0,,0.22,0.115,
17239238,NEW YORK,10038,03/05/2017,03/09/2017,0,0,,0.174,0.032,
17239468,JACKSON HEIGHTS,11372,03/06/2017,03/09/2017,0,0,,0.113,0.032,
17238889,NEW YORK,10040,03/06/2017,03/07/2017,0,0,,0.149,0.037,
17239331,BRONX,10464,03/06/2017,03/10/2017,0,0,,0.057,0.011,
17239352,NEW YORK,10033,03/06/2017,03/09/2017,0,0,,0.106,0.013,
17239372,NEW YORK,10027,03/06/2017,03/09/2017,0,0,,0.009,0.005,
17239253,ASTORIA,11105,03/06/2017,03/10/2017,0.001,0,,0.16,0.099,
17239308,NEW YORK,10017,03/06/2017,03/09/2017,0,0,,0.136,0.125,
17239411,BRONX,10462,03/06/2017,03/09/2017,0,0,,0.064,0.017,
17239365,BROOKLYN,11238,03/06/2017,03/10/2017,0.002,0,,0.161,0.029,
17237403,NEW YORK,10021,03/06/2017,03/15/2017,0,0,,0.14,0.129,
16236514,BROOKLYN,11220,03/06/2017,03/07/2017,0.001,0,,0.117,0.018,
16235162,JACKSON HEIGHTS,11372,03/06/2017,03/10/2017,0.002,0,,0.136,0.018,
17239154,NEW YORK,10024,03/06/2017,03/17/2017,0,0,,0.074,0.027,
17239027,NEW YORK,10034,03/06/2017,03/15/2017,0,0,,0.048,0.013,
17239423,MIDDLE VILLAGE,11379,03/06/2017,03/10/2017,0.006,0.001,,0.171,0.01,
17238132,NEW YORK,10038,03/06/2017,03/09/2017,0,0,,0.112,0.015,
17238489,MASPETH,11378,03/06/2017,03/15/2017,0.023,0.013,,0.243,0.088,
16236802,BROOKLYN,11201,03/06/2017,03/10/2017,0,0,,0.132,0.066,
17239325,BRONX,10468,03/06/2017,03/10/2017,0,0,,0.006,0.01,
16236340,NEW YORK,10128,03/06/2017,03/10/2017,0,0,,0.048,0.013,
17239471,BRONX,10468,03/06/2017,03/10/2017,0.002,0,,0.107,0.009,
17239451,JAMAICA,11432,03/07/2017,03/09/2017,0.001,0.001,,0.109,0.046,
17239393,STATEN ISLAND,10304,03/07/2017,03/10/2017,0,0,,0.162,0.031,
17239094,BROOKLYN,11207,03/07/2017,03/09/2017,0.002,0.011,,0.239,0.06,
17239149,NEW YORK,10031,03/07/2017,03/15/2017,0.002,0,,0.116,0.019,
17239446,BROOKLYN,11209,03/07/2017,03/10/2017,0.002,0,,0.153,0.014,
15222839,BROOKLYN,11217,03/07/2017,03/15/2017,0.002,0,,0.203,0.13,
17239455,NEW YORK,10032,03/07/2017,03/10/2017,0,0,,0.042,0.029,
17239083,STATEN ISLAND,10306,03/07/2017,03/09/2017,0,0,,0.138,0.032,
17238850,BROOKLYN,11215,03/07/2017,03/09/2017,0,0,,0.128,0.026,
16231233,NEW YORK,10023,03/07/2017,03/10/2017,0,0,,0.147,0.043,
17239492,NEW YORK,10000,03/07/2017,03/15/2017,0.001,0,,0.06,0.039,
17239185,NEW YORK,10005,03/07/2017,03/10/2017,0,0,,0.139,0.074,
17237679,BROOKLYN,11213,03/07/2017,03/15/2017,0,0,,0.2,0.023,
17238437,NEW YORK,10034,03/07/2017,03/20/2017,0,0,,0.056,0.047,
17239409,LONG ISLAND CITY,11101,03/07/2017,03/10/2017,0,0,,0.25,0.024,
16234053,NEW YORK,10005,03/07/2017,03/20/2017,0,0.003,,0.326,0.65,
17239156,BROOKLYN,11201,03/07/2017,03/15/2017,0,0,,0.099,0.095,
17239388,CORONA,11368,03/07/2017,03/09/2017,0,0,,0.036,0.031,
17238904,NEW YORK,10013,03/07/2017,03/10/2017,0.001,0,,0.135,0.013,
17239282,NEW YORK,10030,03/07/2017,03/10/2017,0.16,0.003,,0.098,0.007,
17237326,NEW YORK,10009,03/07/2017,03/09/2017,0,0,,0.061,0.031,
